tax_name	tax_rank	taxa_full_id
Microvirga sp. BR10193	species	1225558
Microvirga sp. DY17	species	1202140
Microvirga sp. llb5	species	1004765
Microvirga sp. Rs17	species	1327399
Microvirga sp. TSX10-2	species	763429
Microvirga vignae	species	1225564
Microvirgula aerodenitrificans	species	57480
Miniimonas arenae	species	676201
Mitsuaria sp. GmRB008	species	763716
Mitsuaria sp. PhRB004	species	763751
Mitsuaria sp. PhRB005	species	763752
Mitsuokella jalaludinii	species	187979
Mitsuokella multacida	species	52226
Mitsuokella sp. DJF_RR21	species	537289
Mitsuokella sp. DJF_VR02k1	species	537290
Mitsuokella sp. TM-10	species	332137
Mobilicoccus pelagius	species	746032
Mobiluncus curtisii	species	2051
Mobiluncus mulieris	species	2052
Modestobacter multiseptatus	species	88139
Modestobacter roseus	species	1181884
Modestobacter sp. 3368O2	species	1459544
Modestobacter sp. Br1	species	1313009
Modestobacter sp. Br9	species	1313020
Modestobacter sp. Ellin165	species	188647
Modestobacter sp. R-36506	species	875239
Modestobacter sp. SSW1-42	species	596372
Modestobacter versicolor	species	429133
Moellerella wisconsensis	species	158849
Mogibacterium diversum	species	114527
Mogibacterium pumilum	species	86332
Mogibacterium sp. CM50	species	936375
Mogibacterium sp. CM96	species	936376
Mogibacterium timidum	species	35519
Moheibacter sediminis	species	1434700
Moorella humiferrea	species	676965
Moorella sp. CF5	species	880154
Moraxella atlantae	species	34059
Moraxella boevrei	species	346665
Moraxella bovis	species	476
Moraxella bovoculi	species	386891
Moraxella canis	species	90239
Moraxella caprae	species	90240
Moraxella catarrhalis	species	480
Moraxella caviae	species	34060
Moraxella cuniculi	species	34061
Moraxella lacunata	species	477
Moraxella lincolnii	species	90241
Moraxella nonliquefaciens	species	478
Moraxella osloensis	species	34062
Moraxella ovis	species	29433
Moraxella sp.	species	479
Moraxella sp. 16285	species	1016988
Moraxella sp. 1967	species	1016989
Moraxella sp. 26	species	978067
Moraxella sp. BB37	species	372037
Moraxella sp. BBN2P-02d	species	587306
Moraxella sp. canine oral taxon 442	species	1347156
Moraxella sp. CD12CA4	species	446137
Moraxella sp. D30C2A	species	218607
Moraxella sp. S12-08	species	310951
Moraxella sp. SN10-2M	species	888525
Moraxella sp. WB19-16	species	979142
Morganella morganii	species	582
Morganella psychrotolerans	species	368603
Morganella sp. 8121	species	985879
Morganella sp. G3_4_2TO2	species	1459546
Morganella sp. G3_4_3TO2	species	1459547
Morganella sp. G3_4_4TO2	species	1459549
Morganella sp. MH-149	species	423359
Moritella marina	species	90736
Moritella profunda	species	111291
Moryella indoligenes	species	371674
Motilibacter rhizosphaerae	species	598652
mouse gut metagenome	species	410661
Mucilaginibacter angelicae	species	869718
Mucilaginibacter aquaedulcis	species	1187081
Mucilaginibacter auburnensis	species	1457233
Mucilaginibacter boryungensis	species	768480
Mucilaginibacter calamicampi	species	1302352
Mucilaginibacter carri	species	1211324
Mucilaginibacter composti	species	398051
Mucilaginibacter daejeonensis	species	398049
Mucilaginibacter dorajii	species	692994
Mucilaginibacter flavus	species	931504
Mucilaginibacter fluminis	species	1472866
Mucilaginibacter frigoritolerans	species	652788
Mucilaginibacter ginsenosidivorax	species	862126
Mucilaginibacter gracilis	species	423350
Mucilaginibacter gynuensis	species	1302236
Mucilaginibacter herbaticus	species	1097322
Mucilaginibacter kameinonensis	species	452286
Mucilaginibacter lappiensis	species	354630
Mucilaginibacter litoreus	species	1048221
Mucilaginibacter lutimaris	species	931629
Mucilaginibacter mallensis	species	652787
Mucilaginibacter myungsuensis	species	649104
Mucilaginibacter oryzae	species	468058
Mucilaginibacter paludis	species	423351
Mucilaginibacter panaciglaebae	species	502331
Mucilaginibacter pineti	species	1391627
Mucilaginibacter polysacchareus	species	910545
Mucilaginibacter polytrichastri	species	1302689
Mucilaginibacter soli	species	1017095
Mucilaginibacter soyangensis	species	869397
Mucilaginibacter sp. 1042	species	1241725
Mucilaginibacter sp. 3-E5	species	985678
Mucilaginibacter sp. 821-4-4-5	species	1177134
Mucilaginibacter sp. Aws5	species	1327400
Mucilaginibacter sp. BJC16-A38	species	1234842
Mucilaginibacter sp. BR5-28	species	502330
Mucilaginibacter sp. DD-f5	species	692990
Mucilaginibacter sp. DR-f2	species	692992
Mucilaginibacter sp. DRP31	species	910613
Mucilaginibacter sp. E22	species	1354794
Mucilaginibacter sp. FB14.2	species	497789
Mucilaginibacter sp. G17	species	1327401
Mucilaginibacter sp. HL-25	species	1027492
Mucilaginibacter sp. HME6312	species	869396
Mucilaginibacter sp. HME6636	species	869839
Mucilaginibacter sp. HME6834	species	931502
Mucilaginibacter sp. HME6837	species	931503
Mucilaginibacter sp. HME7565	species	1076346
Mucilaginibacter sp. HME8677	species	1310419
Mucilaginibacter sp. HME9291	species	1383883
Mucilaginibacter sp. JC2901	species	1222253
Mucilaginibacter sp. JSC-R3-521-10	species	1051562
Mucilaginibacter sp. JSC-R3-521-13	species	1051563
Mucilaginibacter sp. JSC-R3-521-5	species	1051564
Mucilaginibacter sp. JSC-R3-522-12	species	1051565
Mucilaginibacter sp. KJ029	species	1144872
Mucilaginibacter sp. KOPRI 25889	species	994622
Mucilaginibacter sp. KOPRI 25900	species	994623
Mucilaginibacter sp. MDB2-30	species	1259465
Mucilaginibacter sp. OTSM5	species	999169
Mucilaginibacter sp. PBI 162	species	862127
Mucilaginibacter sp. PBI 38	species	862128
Mucilaginibacter sp. S2-44	species	1166216
Mucilaginibacter sp. S2-44-2	species	1166217
Mucilaginibacter sp. UR6-1	species	1435643
Mucilaginibacter sp. UR6-11	species	1435644
Mucilaginibacter sp. Zn2	species	1398168
Mucilaginibacter ximonensis	species	538021
Mucilaginibacter yixingensis	species	1295612
Mucispirillum schaedleri	species	248039
Mucispirillum sp. 69	species	1073864
Murdochiella asaccharolytica	species	507844
Murdochiella sp. S5-A16	species	1230738
Murdochiella sp. S9 PR-10	species	1344332
Muribacter muris	species	67855
Muricauda beolgyonensis	species	864064
Muricauda lutaonensis	species	516051
Muricauda sp. 3IX/A02/243	species	287555
Muricauda sp. EF1B-B200	species	1324687
Muricauda sp. L21-PYE-C27	species	1484086
Muricauda sp. MAR_2010_75	species	1250232
Muricauda sp. MOLA 110	species	523645
Muriicola jejuensis	species	504488
Myceligenerans halotolerans	species	552903
Mycetocola manganoxydans	species	699879
Mycetocola reblochoni	species	331618
Mycetocola sp. CGMCC 1.9890	species	995035
Mycetocola sp. Dr23	species	1161986
Mycetocola sp. TP-Snow-C4	species	913796
Mycobacterium aemonae	species	470075
Mycobacterium africanum	species	33894
Mycobacterium asiaticum	species	1790
Mycobacterium austroafricanum	species	39687
Mycobacterium avium complex	species	37162
Mycobacterium bourgelatii	species	1273442
Mycobacterium brisbanense	species	146020
Mycobacterium brumae	species	85968
Mycobacterium buckleii	species	59444
Mycobacterium celatum	species	28045
Mycobacterium chelonae	species	1774
Mycobacterium chlorophenolicum	species	37916
Mycobacterium coloregonium	species	282666
Mycobacterium europaeum	species	761804
Mycobacterium flavescens	species	1776
Mycobacterium franklinii	species	948102
Mycobacterium genavense	species	36812
Mycobacterium gilvum	species	1804
Mycobacterium goodii	species	134601
Mycobacterium gordonae	species	1778
Mycobacterium haemophilum	species	29311
Mycobacterium hiberniae	species	29314
Mycobacterium hodleri	species	49897
Mycobacterium intermedium	species	28445
Mycobacterium intracellulare	species	1767
Mycobacterium iranicum	species	912594
Mycobacterium leprae	species	1769
Mycobacterium mantenii	species	560555
Mycobacterium neoaurum	species	1795
Mycobacterium nonchromogenicum	species	1782
Mycobacterium parascrofulaceum	species	240125
Mycobacterium rufum	species	318424
Mycobacterium savoniae	species	282403
Mycobacterium simiae	species	1784
Mycobacterium sp.	species	1785
Mycobacterium sp. 05-Be-043	species	744327
Mycobacterium sp. 1781	species	531835
Mycobacterium sp. 18 GUW	species	508726
Mycobacterium sp. AFP-0003	species	875826
Mycobacterium sp. BJC15-C31	species	1234011
Mycobacterium sp. BJC15-C37	species	1234012
Mycobacterium sp. CO183	species	942121
Mycobacterium sp. CRRI 4	species	474989
Mycobacterium sp. CST-8.2b	species	876049
Mycobacterium sp. D6	species	882659
Mycobacterium sp. E498	species	247083
Mycobacterium sp. FI 1033	species	1169971
Mycobacterium sp. FSD4b-SM	species	886343
Mycobacterium sp. FXJ8.092	species	988874
Mycobacterium sp. GR-4483	species	715302
Mycobacterium sp. IMCC13008	species	1029633
Mycobacterium sp. IMVS B76676	species	65014
Mycobacterium sp. KNUC281	species	494064
Mycobacterium sp. KNUC287	species	494065
Mycobacterium sp. KNUC297	species	494066
Mycobacterium sp. KNUC92	species	240803
Mycobacterium sp. MN5-9	species	1150524
Mycobacterium sp. MUSC181T	species	1428596
Mycobacterium sp. MUSC257T	species	1428604
Mycobacterium sp. MUSC263T	species	1428605
Mycobacterium sp. MUSC275T	species	1428606
Mycobacterium sp. NSG-1B	species	994845
Mycobacterium sp. Sco-B08	species	642769
Mycobacterium sp. Site4-B36	species	998502
Mycobacterium sp. T126	species	620982
Mycobacterium sp. Thai4	species	278055
Mycobacterium sp. UNC410CL29Cvi84	species	1449059
Mycobacterium sp. WF2	species	58093
Mycobacterium sphagni	species	1786
Mycobacterium triplex	species	47839
Mycobacterium vaccae	species	1810
Mycoplana ramosa	species	40837
Mycoplana sp. 210_30	species	667470
Mycoplasma alvi	species	78580
Mycoplasma amphoriforme	species	273136
Mycoplasma canis	species	29555
Mycoplasma edwardii	species	53558
Mycoplasma falconis	species	92403
Mycoplasma genitalium	species	2097
Mycoplasma hominis	species	2098
Mycoplasma muris	species	2119
Mycoplasma neophronis	species	872983
Mycoplasma orale	species	2121
Mycoplasma penetrans	species	28227
Mycoplasma salivarium	species	2124
Mycoplasma sp. 51CL	species	577363
Mycoplasma sp. M221-9	species	529415
Mycoplasma spermatophilum	species	63686
Mycoplasma subdolum	species	92407
Myroides indicus	species	1323422
Myroides marinus	species	703342
Myroides odoratimimus	species	76832
Myroides odoratus	species	256
Myroides phaeus	species	702745
Myroides profundi	species	480520
Myroides sp. 122B	species	794868
Myroides sp. BIHB 1385	species	1034635
Myroides sp. D28	species	1435895
Myroides sp. SCU-B239	species	1474916
Myroides sp. TSM13032	species	1416912
Myroides sp. XJ193	species	684056
Myroides xuanwuensis	species	1324934
Myxococcus sp. 03B01	species	1260144
Myxococcus sp. 116781	species	422003
Myxococcus sp. GNDU 147.2	species	1479749
Myxococcus stipitatus	species	83455
Myxococcus virescens	species	83456
Nakamurella flavida	species	363630
Nakamurella lactea	species	459515
Nakamurella multipartita	species	53461
Nakamurella panacisegetis	species	1090615
Nakamurella sp. 1153-i1wt	species	1449466
Nakamurella sp. I10A-02501	species	1206659
Nakamurella sp. I10A-02502	species	1206660
Nakamurella sp. KCTC 19426	species	584994
Nakamurella sp. R-36686	species	875243
Nannocystis aggregans	species	83457
Nannocystis exedens	species	54
Nannocystis pusilla	species	889268
Natranaerovirga pectinivora	species	682400
Natronincola histidinovorans	species	89959
Natronincola peptidivorans	species	426128
Natronobacillus azotifigens	species	472978
Natronococcus sp. TRM20021	species	1418171
Natronococcus xinjiangense	species	123942
Natronococcus yunnanense	species	405223
Naumannella halotolerans	species	993414
Nautella italica	species	481446
Necropsobacter rosorum	species	908285
Negativicoccus sp. S5-A15	species	1230739
Negativicoccus succinicivorans	species	620903
Neiella marina	species	508461
Neisseria animalis	species	492
Neisseria animaloris	species	326522
Neisseria bacilliformis	species	267212
Neisseria canis	species	493
Neisseria cinerea	species	483
Neisseria dentiae	species	194197
Neisseria elongata	species	495
Neisseria flava	species	34026
Neisseria flavescens	species	484
Neisseria gonorrhoeae	species	485
Neisseria macacae	species	496
Neisseria meningitidis	species	487
Neisseria mucosa	species	488
Neisseria oralis	species	1107316
Neisseria perflava	species	33053
Neisseria polysaccharea	species	489
Neisseria shayeganii	species	607712
Neisseria sicca	species	490
Neisseria skkuensis	species	689665
Neisseria sp.	species	192066
Neisseria sp. CCUG 45853	species	181655
Neisseria sp. CSL 7565	species	640030
Neisseria sp. GT4A_CT1	species	665946
Neisseria sp. KEM232	species	655307
Neisseria sp. oral strain B33KA	species	134236
Neisseria subflava	species	28449
Neisseria wadsworthii	species	607711
Neochlamydia endosymbiont of Acanthamoeba sp.	species	1458362
Neochlamydia hartmannellae	species	112235
Neochlamydia sp. CRIB37	species	553508
Neomicrococcus aestuarii	species	556325
Neorhizobium galegae	species	399
Neptuniibacter caesariensis	species	207954
Neptuniibacter sp. CAR-SF	species	197651
Neptuniibacter sp. KD355-21	species	641840
Neptunomonas naphthovorans	species	75688
Neptunomonas sp. 0536	species	652093
Neptunomonas sp. K2-48	species	1222337
Nereida sp. UDC479	species	762489
Nesterenkonia alba	species	515814
Nesterenkonia flava	species	469799
Nesterenkonia halophila	species	302044
Nesterenkonia sp. 118 JDE-2009	species	665783
Nesterenkonia sp. A-1B	species	313858
Nesterenkonia sp. Act18	species	1483431
Nesterenkonia sp. AKB-K1-251	species	546140
Nesterenkonia sp. HL93	species	1312313
Nesterenkonia sp. JS3	species	980644
Nesterenkonia sp. M11-3	species	929129
Nesterenkonia sp. MCCB 226	species	1387920
Nesterenkonia sp. MY13	species	1463632
Nesterenkonia sp. SSL10	species	1367432
Nesterenkonia sp. YIM 90725	species	417223
Nesterenkonia suensis	species	670863
Nevskia persephonica	species	1175516
Nevskia ramosa	species	64002
Nevskia soli	species	418856
Nevskia sp. Iso-59	species	1322311
Nevskia sp. KNF012	species	509086
Nevskia sp. KNF013	species	509087
Nevskia terrae	species	675609
Niabella ginsengisoli	species	522298
Niabella soli	species	446683
Niabella sp. PD7-3	species	650376
Niabella terrae	species	1367380
Niabella tibetensis	species	706120
Niabella yanshanensis	species	577386
Niastella koreensis	species	354356
Niastella populi	species	550983
Niastella sp. RHYL-67	species	553564
Niastella yeongjuensis	species	354355
Nisaea nitritireducens	species	568392
Nisaea sp. MOLA 129	species	523661
Nitratireductor sp. 14	species	1425855
Nitratireductor sp. SL014B-25A2	species	686658
Nitriliruptor alkaliphilus	species	427918
Nitrobacter hamburgensis	species	912
Nitrobacter sp. 219	species	393252
Nitrobacter sp. NBW2	species	1417689
